timestamp,humedad_suelo_%,valor_crudo_ADC,voltaje_V,luz_lux
2025-08-10 14:36:57,20.937151962019655,19486,2.43125,6129.166666666667
2025-08-10 14:37:02,20.9046345448781,19490,2.432125,6075.0
2025-08-10 14:37:07,20.88024648202193,19493,2.431625,6034.166666666667
2025-08-10 14:47:41,21.38426644771606,19431,2.425375,1913.3333333333335
2025-08-10 14:52:44,21.424913219143004,19426,2.424875,2355.8333333333335
2025-08-10 15:02:58,21.27045548772061,19445,2.425625,4254.166666666667
2025-08-10 15:12:59,21.254196779149833,19447,2.42575,2924.166666666667
2025-08-10 15:13:22,21.26232613343522,19446,2.424875,2585.0
